Home > Look Up Classes																	
Go to Main Content																	
																	
University of South Carolina (BILD)																	
																	
Skip Module Navigation Links																	
																	
Personal Information		Student		Account Information		Faculty Services											
																	
Search Search  	RETURN TO MENU | SITE MAP | HELP | EXIT																
Look Up Classes		N58254250 Manton M. Matthews															
		Spring 2017															
		2/14/17 15:46															
																	
																	
	Select the box in front of the CRN (C identifies a closed class) and choose Register or Add to Worksheet.																
																	
	Important Deadlines You Need to Know																
																	
Sections Found																	
CSCE - Comp Sci & Comp Engr																	
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Part of Term	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	47396	CSCE	355	1	COL	3	30 - Columbia Full Term	Foundations of Computation	MW	05:30 pm-06:45 pm	34	23	11	Daniel J Pade (P)	01/09-04/24	SWGN 2A21	
NR	46238	CSCE	390	1	COL	1	30 - Columbia Full Term	Professional Issues in Computer Science and Engineering	W	12:00 pm-12:50 pm	78	76	2	Daniel J Pade (P)	01/09-04/24	300MN B213	VSR Values/Ethics
NR	52736	CSCE	390	2	COL	1	30 - Columbia Full Term	Professional Issues in Computer Science and Engineering	M	12:00 pm-12:50 pm	78	71	7	Daniel J Pade (P)	01/09-04/24	300MN B213	VSR Values/Ethics
NR	41071	CSCE	416	1	COL	3	30 - Columbia Full Term	Introduction to Computer Networks	TR	10:05 am-11:20 am	150	101	49	Srihari Nelakuditi (P)	01/09-04/24	CLHIPP 005	
NR	41006	CSCE	492	1	COL	3	30 - Columbia Full Term	Capstone Computing Project II	MWF	05:00 pm-05:50 pm	200	134	66	Jose M Vidal (P)	01/09-04/24	SWGN 1C01	GLD: Research
NR	46966	CSCE	498	1	COL	1.000-3.000	30 - Columbia Full Term	Independent Study		TBA	50	1	49	Duncan A. Buell (P)	01/09-04/24	TBA	GLD: Research
NR	47068	CSCE	498	2	COL	1.000-3.000	30 - Columbia Full Term	Independent Study		TBA	50	1	49	Csilla Farkas (P)	01/09-04/24	TBA	GLD: Research
C	51318	CSCE	520	1	COL	3	30 - Columbia Full Term	Database System Design	TR	11:40 am-12:55 pm	60	61	-1	Stephen A. Fenner (P)	01/09-04/24	300MN B213	
C	51320	CSCE	520	H10	COL	3	30 - Columbia Full Term	HNRS: Database System Design	TR	11:40 am-12:55 pm	10	9	1	Stephen A. Fenner (P)	01/09-04/24	300MN B213	SC Honors College
NR	41134	CSCE	531	1	COL	3	30 - Columbia Full Term	Compiler Construction	TR	02:50 pm-04:05 pm	45	42	3	Stephen A. Fenner (P)	01/09-04/24	WMBB 409	
NR	53229	CSCE	531	2	COL	3	30 - Columbia Full Term	Compiler Construction		TBA	15	6	9	Stephen A. Fenner (P)	01/09-04/24	TBA	
NR	41135	CSCE	531	6	COL	3	30 - Columbia Full Term	Compiler Construction	TR	02:50 pm-04:05 pm	23	4	19	Stephen A. Fenner (P)	01/09-04/24	3WEB 1	
C	43008	CSCE	531	H10	COL	3	30 - Columbia Full Term	HNRS: Compiler Construction	TR	02:50 pm-04:05 pm	4	4	0	Stephen A. Fenner (P)	01/09-04/24	WMBB 409	SC Honors College
NR	50085	CSCE	551	1	COL	3	30 - Columbia Full Term	Theory of Computation	MW	11:00 am-12:15 pm	28	27	1	Stephen A. Fenner (P)	01/09-04/24	SWGN 2A11	
NR	52713	CSCE	551	6	COL	3	30 - Columbia Full Term	Theory of Computation	MW	11:00 am-12:15 pm	28	3	25	Stephen A. Fenner (P)	01/09-04/24	3WEB 1	
NR	50721	CSCE	557	1	COL	3	30 - Columbia Full Term	Introduction to Cryptography	TR	10:05 am-11:20 am	25	12	13	Duncan A. Buell (P)	01/09-04/24	SWGN 2A21	
NR	50723	CSCE	557	H10	COL	3	30 - Columbia Full Term	HNRS: Introduction to Cryptography	TR	10:05 am-11:20 am	3	2	1	Duncan A. Buell (P)	01/09-04/24	SWGN 2A21	SC Honors College
NR	57979	CSCE	567	1	COL	3	30 - Columbia Full Term	Visualization Tools	TR	10:05 am-11:20 am	37	32	5	Gabriel Alin Terejanu (P)	01/09-04/24	300MN B102	
NR	58028	CSCE	567	H10	COL	3	30 - Columbia Full Term	HNRS: Visualization Tools	TR	10:05 am-11:20 am	3	0	3	Gabriel Alin Terejanu (P)	01/09-04/24	300MN B102	SC Honors College
C	51353	CSCE	571	1	COL	3	30 - Columbia Full Term	Critical Interactives	TR	04:25 pm-05:40 pm	4	5	-1	Duncan A. Buell (P)	01/09-04/24	TCLIBR L118	
C	52599	CSCE	571	H10	COL	3	30 - Columbia Full Term	HNRS: Critical Interactives	TR	04:25 pm-05:40 pm	7	7	0	Duncan A. Buell (P)	01/09-04/24	TCLIBR L118	SC Honors College
NR	54207	CSCE	580	1	COL	3	30 - Columbia Full Term	Artificial Intelligence	TR	01:15 pm-02:30 pm	73	50	23	Marco Valtorta (P)	01/09-04/24	300MN B213	
C	54208	CSCE	580	H10	COL	3	30 - Columbia Full Term	HNRS: Artificial Intelligence	TR	01:15 pm-02:30 pm	5	5	0	Marco Valtorta (P)	01/09-04/24	300MN B213	SC Honors College
C	49980	CSCE	587	1	COL	3	30 - Columbia Full Term	Big Data Analytics	TR	10:05 am-11:20 am	29	29	0	John R. Rose (P)	01/09-04/24	SWGN 1D29	
C	59079	CSCE	587	2	COL	3	30 - Columbia Full Term	Big Data Analytics	TR	08:30 am-09:45 am	39	39	0	John R. Rose (P)	01/09-04/24	SWGN 1D29	
C	49982	CSCE	587	H10	COL	3	30 - Columbia Full Term	HNRS: Big Data Analytics	TR	10:05 am-11:20 am	3	4	-1	John R. Rose (P)	01/09-04/24	SWGN 1D29	SC Honors College
C	50734	CSCE	590	1	COL	3	30 - Columbia Full Term	Topic: Strategy Management of Information Systems	MWF	01:10 pm-02:00 pm	31	32	-1	Matt Eric Thatcher (P)	01/09-04/24	SWGN 2A19	
NR	41053	CSCE	590	2	COL	3	30 - Columbia Full Term	Topics in Information Technology	TR	08:30 am-09:45 am	31	23	8	Manton M. Matthews (P)	01/09-04/24	SWGN 2A21	
NR	57980	CSCE	590	4	COL	3	30 - Columbia Full Term	Topics in Information Technology	TR	01:15 pm-02:30 pm	31	23	8	Jianjun Hu (P)	01/09-04/24	SWGN 2A19	
NR	44323	CSCE	590	H10	COL	3	30 - Columbia Full Term	HNRS: Topics in Information Technology	MWF	01:10 pm-02:00 pm	3	0	3	Matt Eric Thatcher (P)	01/09-04/24	SWGN 2A19	SC Honors College
NR	44327	CSCE	590	H11	COL	3	30 - Columbia Full Term	HNRS: Topics in Information Technology	TR	08:30 am-09:45 am	3	2	1	Manton M. Matthews (P)	01/09-04/24	SWGN 2A21	SC Honors College
NR	44329	CSCE	590	H12	COL	3	30 - Columbia Full Term	HNRS: Topics in Information Technology	TR	01:15 pm-02:30 pm	3	0	3	Jianjun Hu (P)	01/09-04/24	SWGN 2A19	SC Honors College
C	47771	CSCE	715	1	COL	3	30 - Columbia Full Term	Network Systems Security	MW	12:30 pm-01:45 pm	22	22	0	Chin-Tser Huang (P)	01/09-04/24	SWGN 2A07	
NR	59225	CSCE	715	2	COL	3	30 - Columbia Full Term	Network Systems Security	MW	12:30 pm-01:45 pm	15	0	15	Chin-Tser Huang (P)	01/09-04/24	SWGN 3A75	
NR	48229	CSCE	715	6	COL	3	30 - Columbia Full Term	Network Systems Security	MW	12:30 pm-01:45 pm	22	2	20	Chin-Tser Huang (P)	01/09-04/24	3WEB 1	
C	41030	CSCE	727	1	COL	3	30 - Columbia Full Term	Information Warfare	TR	11:40 am-12:55 pm	28	28	0	Csilla Farkas (P)	01/09-04/24	SWGN 2A11	
NR	59226	CSCE	727	2	COL	3	30 - Columbia Full Term	Information Warfare	TR	11:40 am-12:55 pm	15	10	5	Csilla Farkas (P)	01/09-04/24	SWGN 3A75	
NR	41033	CSCE	727	6	COL	3	30 - Columbia Full Term	Information Warfare	TR	11:40 am-12:55 pm	28	1	27	Csilla Farkas (P)	01/09-04/24	3WEB 1	
C	59304	CSCE	741	1	COL	3	30 - Columbia Full Term	Software Process	W	08:30 am-11:00 am	4	4	0	Manton M. Matthews (P)	01/09-04/24	SWGN 3A75	
C	48907	CSCE	747	1	COL	3	30 - Columbia Full Term	Software Testing and Quality Assurance	TR	10:05 am-11:20 am	22	23	-1	Gregory James Gay (P)	01/09-04/24	WMBB 409	
NR	48908	CSCE	747	6	COL	3	30 - Columbia Full Term	Software Testing and Quality Assurance	TR	10:05 am-11:20 am	22	2	20	Gregory James Gay (P)	01/09-04/24	3WEB 1	
NR	52790	CSCE	769	1	COL	3	30 - Columbia Full Term	Computational Structural Biology	MWF	09:40 am-10:30 am	30	8	22	Homayoun Valafar (P)	01/09-04/24	SWGN 2A19	
NR	54875	CSCE	774	1	COL	3	30 - Columbia Full Term	Robotics Systems	TR	04:25 pm-05:40 pm	30	10	20	Ioannis M Rekleitis (P)	01/09-04/24	SWGN 2A15	
C	57654	CSCE	790	1	COL	1.000-3.000	30 - Columbia Full Term	Topics in Information Technology		TBA	1	1	0	Duncan A. Buell (P)	01/09-04/24	TBA	
C	48934	CSCE	790	2	COL	3	30 - Columbia Full Term	Topics in Information Technology	TR	08:30 am-09:45 am	2	2	0	Manton M. Matthews (P)	01/09-04/24	SWGN 2A21	
NR	57905	CSCE	791	2	COL	1	30 - Columbia Full Term	Seminar in Advances in Computing	F	02:20 pm-03:10 pm	49	28	21	Ioannis M Rekleitis (P)	01/09-04/24	SWGN 2A31	
NR	40170	CSCE	798	1	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Jason Daniel Bakos (P)	01/09-04/24	TBA	
NR	40171	CSCE	798	2	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Jenay Michelle Beer (P)	01/09-04/24	TBA	
NR	40172	CSCE	798	3	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Duncan A. Buell (P)	01/09-04/24	TBA	
NR	40173	CSCE	798	4	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Caroline Merriam Eastman (P)	01/09-04/24	TBA	
NR	40174	CSCE	798	5	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	3	47	Csilla Farkas (P)	01/09-04/24	TBA	
NR	40175	CSCE	798	6	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Stephen A. Fenner (P)	01/09-04/24	TBA	
NR	40177	CSCE	798	7	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Gregory James Gay (P)	01/09-04/24	TBA	
NR	40178	CSCE	798	8	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Jianjun Hu (P)	01/09-04/24	TBA	
NR	40179	CSCE	798	9	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Chin-Tser Huang (P)	01/09-04/24	TBA	
NR	40181	CSCE	798	10	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Michael N. Huhns (P)	01/09-04/24	TBA	
NR	40182	CSCE	798	11	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Manton M. Matthews (P)	01/09-04/24	TBA	
NR	40183	CSCE	798	12	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Srihari Nelakuditi (P)	01/09-04/24	TBA	
NR	40184	CSCE	798	13	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Jason Matthew Okane (P)	01/09-04/24	TBA	
NR	40185	CSCE	798	14	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Ioannis M Rekleitis (P)	01/09-04/24	TBA	
NR	40186	CSCE	798	15	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	John R. Rose (P)	01/09-04/24	TBA	
NR	40188	CSCE	798	16	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	2	48	Jijun Tang (P)	01/09-04/24	TBA	
NR	40410	CSCE	798	17	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	2	48	Gabriel Alin Terejanu (P)	01/09-04/24	TBA	
NR	40189	CSCE	798	18	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Matt Eric Thatcher (P)	01/09-04/24	TBA	
NR	40190	CSCE	798	19	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	2	48	Yan Tong (P)	01/09-04/24	TBA	
NR	40191	CSCE	798	20	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Homayoun Valafar (P)	01/09-04/24	TBA	
NR	40192	CSCE	798	21	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	2	48	Marco Valtorta (P)	01/09-04/24	TBA	
NR	40193	CSCE	798	22	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Jose M Vidal (P)	01/09-04/24	TBA	
NR	48909	CSCE	798	23	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	1	49	Song Wang (P)	01/09-04/24	TBA	
NR	52802	CSCE	798	24	COL	1.000-12.000	30 - Columbia Full Term	Directed Study and Research		TBA	50	0	50	Wenyuan Xu (P)	01/09-04/24	TBA	
NR	40195	CSCE	799	1	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	1	49	Jason Daniel Bakos (P)	01/09-04/24	TBA	
NR	40196	CSCE	799	2	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Jenay Michelle Beer (P)	01/09-04/24	TBA	
NR	40197	CSCE	799	3	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Duncan A. Buell (P)	01/09-04/24	TBA	
NR	40198	CSCE	799	4	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Caroline Merriam Eastman (P)	01/09-04/24	TBA	
NR	40199	CSCE	799	5	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Csilla Farkas (P)	01/09-04/24	TBA	
NR	40200	CSCE	799	6	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	1	49	Stephen A. Fenner (P)	01/09-04/24	TBA	
NR	40201	CSCE	799	7	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	3	47	Gregory James Gay (P)	01/09-04/24	TBA	
NR	40202	CSCE	799	8	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Jianjun Hu (P)	01/09-04/24	TBA	
NR	40203	CSCE	799	9	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Chin-Tser Huang (P)	01/09-04/24	TBA	
NR	40204	CSCE	799	10	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Michael N. Huhns (P)	01/09-04/24	TBA	
NR	40205	CSCE	799	11	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Manton M. Matthews (P)	01/09-04/24	TBA	
NR	40206	CSCE	799	12	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Srihari Nelakuditi (P)	01/09-04/24	TBA	
NR	40207	CSCE	799	13	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Jason Matthew Okane (P)	01/09-04/24	TBA	
NR	40208	CSCE	799	14	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	2	48	Ioannis M Rekleitis (P)	01/09-04/24	TBA	
NR	40209	CSCE	799	15	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	John R. Rose (P)	01/09-04/24	TBA	
NR	40216	CSCE	799	16	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	1	49	Jijun Tang (P)	01/09-04/24	TBA	
NR	40217	CSCE	799	17	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Gabriel Alin Terejanu (P)	01/09-04/24	TBA	
NR	40218	CSCE	799	18	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	2	48	Matt Eric Thatcher (P)	01/09-04/24	TBA	
NR	40219	CSCE	799	19	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Yan Tong (P)	01/09-04/24	TBA	
NR	40220	CSCE	799	20	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Homayoun Valafar (P)	01/09-04/24	TBA	
NR	40221	CSCE	799	21	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Marco Valtorta (P)	01/09-04/24	TBA	
NR	40222	CSCE	799	22	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Jose M Vidal (P)	01/09-04/24	TBA	
NR	47866	CSCE	799	23	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	1	49	Song Wang (P)	01/09-04/24	TBA	
NR	52804	CSCE	799	24	COL	1.000-12.000	30 - Columbia Full Term	Thesis Preparation		TBA	50	0	50	Wenyuan Xu (P)	01/09-04/24	TBA	
NR	54149	CSCE	867	1	COL	3	30 - Columbia Full Term	Computer Vision	MW	02:20 pm-03:35 pm	34	27	7	Yan Tong (P)	01/09-04/24	SWGN 2A21	
NR	40339	CSCE	899	1	COL	1.000-12.000	30 - Columbia Full Term	Dissertation Preparation		TBA	50	2	48	Jason Daniel Bakos (P)	01/09-04/24	TBA	
NR	40277	CSCE	899	2	COL	1.000-12.000	30 - Columbia Full Term	Dissertation Preparation		TBA	50	2	48	Jenay Michelle Beer (P)	01/09-04/24	TBA	
NR	40278	CSCE	899	3	COL	1.000-12.000	30 - Columbia Full Term	Dissertation Preparation		TBA	50	0	50	Duncan A. Buell (P)	01/09-04/24	TBA	
NR	40279	CSCE	899	4	COL	1.000-12.000	30 - Columbia Full Term	Dissertation Preparation		TBA	50	0	50	Caroline Merriam Eastman (P)	01/09-04/24	TBA	
